user_crm_id,Frequency,Monetary,F_Score,M_Score,Tally
7917473,1,40,1,2,3
7917477,1,16.99,1,1,2
7917493,1,75,1,3,4
7917507,1,34,1,2,3
7917514,1,26.5,1,2,3
7917533,1,60,1,3,4
7917545,1,31.88,1,2,3
7917551,1,90,1,3,4
7917556,2,30,2,2,4
7917559,1,30,1,2,3
7917566,1,10.99,1,1,2
7917568,1,45.5,1,2,3
7917579,1,24.99,1,1,2
7917587,2,130,2,3,5
7917590,1,30,1,2,3
7917600,1,40,1,2,3
7917602,1,9.49,1,1,2
7917605,1,5.49,1,1,2
7917613,1,14.49,1,1,2
7917617,1,30,1,2,3
7917624,2,85.5,2,3,5
7917640,1,5.99,1,1,2
7917693,1,19.99,1,1,2
7917704,1,50,1,2,3
7917709,1,13.74,1,1,2
7917725,2,65,2,3,5
7917731,1,12.99,1,1,2
7917743,1,30,1,2,3
7917747,1,14.99,1,1,2
7917796,1,30,1,2,3
7917802,1,20,1,1,2
7917825,1,46,1,2,3
7917841,2,64.99,2,3,5
7917846,1,20,1,1,2
7917847,1,10.99,1,1,2
7917863,1,30,1,2,3
7917887,1,25,1,2,3
7917907,1,29.75,1,2,3
7917909,1,45,1,2,3
7917918,1,22.49,1,1,2
7917929,1,145,1,3,4
7917931,1,19.99,1,1,2
7917946,1,24.99,1,1,2
7917970,2,90,2,3,5
7917984,1,35,1,2,3
7917988,1,20,1,1,2
7918020,1,8.99,1,1,2
7918037,1,25,1,2,3
7918040,2,59.25,2,3,5
7918056,1,60,1,3,4
7918062,2,42.49,2,2,4
7918066,1,47.5,1,2,3
7918084,1,14.49,1,1,2
7918095,1,85,1,3,4
7918131,1,15,1,1,2
7918137,1,6.49,1,1,2
7918173,1,45,1,2,3
7918190,2,288.5,2,3,5
7918192,1,55,1,3,4
7918203,1,29.99,1,2,3
7918207,1,65,1,3,4
7918211,1,30,1,2,3
7918221,1,72.25,1,3,4
7918228,1,15.49,1,1,2
7918232,1,27,1,2,3
7918233,1,49.5,1,2,3
7918252,1,8.99,1,1,2
7918281,1,25,1,2,3
7918285,1,63.75,1,3,4
7918302,1,20,1,1,2
7918317,1,45,1,2,3
7918336,1,30,1,2,3
7918363,1,11.99,1,1,2
7918376,1,13.99,1,1,2
7918461,1,22,1,1,2
7918478,1,8.99,1,1,2
7918479,1,15,1,1,2
7918570,1,14.99,1,1,2
7918601,1,30.5,1,2,3
7918612,1,30,1,2,3
7918623,3,93.5,2,3,5
7918624,1,8.49,1,1,2
7918632,1,10.99,1,1,2
7918685,1,60,1,3,4
7918725,1,35,1,2,3
7918732,3,24.47,2,1,3
7918735,1,55,1,3,4
7918765,2,245.5,2,3,5
7918772,1,40,1,2,3
7918791,1,35,1,2,3
7918812,1,12.99,1,1,2
7918838,1,15,1,1,2
7918842,1,24.99,1,1,2
7918849,1,35,1,2,3
7918875,2,70,2,3,5
7918924,1,30,1,2,3
7918925,1,16.5,1,1,2
7918926,1,25,1,2,3
7918949,1,18,1,1,2
7919007,1,19.99,1,1,2
7919061,1,35,1,2,3
7919063,1,50,1,2,3
7919116,2,51.5,2,3,5
7919143,1,45,1,2,3
7919210,1,7.5,1,1,2
7919226,1,38.25,1,2,3
7919239,1,5.99,1,1,2
7919291,2,34.99,2,2,4
7919326,1,12.99,1,1,2
7919383,2,60.48,2,3,5
7919389,1,15.99,1,1,2
7919405,1,31.5,1,2,3
7919422,1,29,1,2,3
7919518,1,7.99,1,1,2
7919521,1,11.99,1,1,2
7919549,1,12.5,1,1,2
7919563,2,43.98,2,2,4
7919567,1,75,1,3,4
7919574,2,80,2,3,5
7919593,1,16.99,1,1,2
7919779,1,24.99,1,1,2
7919787,2,14.98,2,1,3
7919788,1,26.5,1,2,3
7919789,1,20,1,1,2
7919827,1,10.49,1,1,2
7919855,1,19.99,1,1,2
7919862,1,10.99,1,1,2
7919907,1,25.99,1,2,3
7919914,1,26,1,2,3
7919930,1,17.5,1,1,2
7919935,1,19.25,1,1,2
7919993,1,18,1,1,2
7920014,1,34.43,1,2,3
7920016,1,12.49,1,1,2
7920056,1,15,1,1,2
7920075,1,120,1,3,4
7920103,1,10.99,1,1,2
7920109,1,24.24,1,1,2
7920133,1,15,1,1,2
7920136,2,100,2,3,5
7920197,1,49.5,1,2,3
7920209,1,50,1,2,3
7920221,2,59.98,2,3,5
7920226,1,26,1,2,3
7920236,1,10.99,1,1,2
7920245,1,40,1,2,3
7920251,1,24.99,1,2,3
7920265,1,19.99,1,1,2
7920293,1,105,1,3,4
7920346,1,22.49,1,1,2
7920420,2,62.5,2,3,5
7920489,1,8.99,1,1,2
7920508,2,120,2,3,5
7920530,3,140,2,3,5
7920559,1,7.99,1,1,2
7920605,1,15,1,1,2
7920655,2,19.48,2,1,3
7920685,4,221.28,2,3,5
7920700,1,29.75,1,2,3
7920706,1,40,1,2,3
7920708,1,30,1,2,3
7920716,1,11.99,1,1,2
7920745,2,35.98,2,2,4
7920751,1,6.99,1,1,2
7920760,1,15,1,1,2
7920765,1,40,1,2,3
7920769,1,24.99,1,1,2
7920798,1,29.99,1,2,3
7920849,1,19.99,1,1,2
7920858,1,31.5,1,2,3
7920864,1,40.38,1,2,3
7920867,5,543.99,2,3,5
7920938,1,148.5,1,3,4
7920976,1,25,1,2,3
7921041,1,25,1,2,3
7921052,1,144,1,3,4
7921058,1,10.99,1,1,2
7921071,1,60,1,3,4
7921080,1,70,1,3,4
7921088,1,10.99,1,1,2
7921092,1,55,1,3,4
7921100,1,67.5,1,3,4
7921132,5,117.23,2,3,5
7921150,2,32.99,2,2,4
7921184,1,21,1,1,2
7921200,1,24.25,1,1,2
7921211,1,25,1,2,3
7921225,1,10.99,1,1,2
7921246,1,205,1,3,4
7921257,1,48,1,2,3
7921260,2,107.49,2,3,5
7921265,1,55,1,3,4
7921266,1,34,1,2,3
7921270,1,25,1,2,3
7921286,1,10.99,1,1,2
7921288,1,12.99,1,1,2
7921292,3,88.99,2,3,5
7921305,1,30,1,2,3
7921321,1,97.5,1,3,4
7921336,2,27.23,2,2,4
7921341,1,14.99,1,1,2
7921365,1,15,1,1,2
7921366,1,37.5,1,2,3
7921387,1,65,1,3,4
7921388,3,132.5,2,3,5
7921408,1,45,1,2,3
7921421,1,7.99,1,1,2
7921424,1,28.99,1,2,3
7921444,1,25.5,1,2,3
7921446,1,49.5,1,2,3
7921460,1,10.49,1,1,2
7921469,1,45,1,2,3
7921506,2,109.74,2,3,5
7921508,1,57.5,1,3,4
7921527,1,50,1,2,3
7921532,1,23.5,1,1,2
7921574,1,19.99,1,1,2
7921575,1,7.99,1,1,2
7921579,1,55,1,3,4
7921583,1,47,1,2,3
7921599,1,14.49,1,1,2
7921622,1,12.5,1,1,2
7921627,1,29,1,2,3
7921631,3,230,2,3,5
7921657,6,192.28,2,3,5
7921664,2,29.99,2,2,4
7921682,1,27.5,1,2,3
7921696,10,157.93,3,3,6
7921720,1,14.24,1,1,2
7921729,1,11.99,1,1,2
7921742,1,14.99,1,1,2
7921754,1,22.49,1,1,2
7921766,1,40,1,2,3
7921767,1,21,1,1,2
7921771,1,99,1,3,4
7921797,1,19.99,1,1,2
7921815,2,85,2,3,5
7921825,1,70,1,3,4
7921826,1,20,1,1,2
7921836,1,26.5,1,2,3
7921837,5,324.49,2,3,5
7921849,1,25,1,2,3
7921865,1,30.5,1,2,3
7921877,1,32.5,1,2,3
7921886,1,19.99,1,1,2
7921910,1,35,1,2,3
7921912,1,10.49,1,1,2
7921930,1,17.5,1,1,2
7921931,2,42.99,2,2,4
7921947,1,14.24,1,1,2
7921960,1,14.99,1,1,2
7921965,1,58.5,1,3,4
7921967,4,199.75,2,3,5
7921968,1,17.5,1,1,2
7921984,1,19.99,1,1,2
7921986,1,11.49,1,1,2
7921987,1,11.99,1,1,2
7921997,2,144.75,2,3,5
7921998,1,22.49,1,1,2
7922009,1,35,1,2,3
7922014,1,19.99,1,1,2
7922015,1,30,1,2,3
7922017,1,70,1,3,4
7922036,1,121.5,1,3,4
7922077,1,24.99,1,1,2
7922081,1,32,1,2,3
7922086,1,15,1,1,2
7922106,1,12.99,1,1,2
7922119,1,14.49,1,1,2
7922126,1,30,1,2,3
7922140,2,165,2,3,5
7922163,2,35,2,2,4
7922165,2,122.5,2,3,5
7922173,2,45,2,2,4
7922199,1,16.99,1,1,2
7922202,6,468,2,3,5
7922223,1,30,1,2,3
7922227,1,16,1,1,2
7922240,1,10.49,1,1,2
7922254,1,8.99,1,1,2
7922258,1,27.5,1,2,3
7922263,1,162.5,1,3,4
7922264,1,148.5,1,3,4
7922274,1,14.99,1,1,2
7922276,1,135,1,3,4
7922298,1,14.99,1,1,2
7922325,1,77.5,1,3,4
7922337,1,60.75,1,3,4
7922338,1,45,1,2,3
7922349,1,45,1,2,3
7922356,1,85,1,3,4
7922381,1,75,1,3,4
7922382,1,40,1,2,3
7922387,3,42.97,2,2,4
7922390,1,23,1,1,2
7922396,1,30,1,2,3
7922417,1,15,1,1,2
7922423,1,44.5,1,2,3
7922448,1,29.99,1,2,3
7922455,1,21,1,1,2
7922476,1,50,1,3,4
7922477,2,37.98,2,2,4
7922481,2,35,2,2,4
7922507,1,40,1,2,3
7922545,1,47.5,1,2,3
7922551,1,46,1,2,3
7922590,1,57.5,1,3,4
7922591,1,36.99,1,2,3
7922647,1,45,1,2,3
7922655,1,130.5,1,3,4
7922675,2,63.99,2,3,5
7922689,1,30,1,2,3
7922692,1,26,1,2,3
7922723,1,57.5,1,3,4
7922761,1,35,1,2,3
7922790,1,40,1,2,3
7922792,1,26,1,2,3
7922856,1,55,1,3,4
7922860,1,15.99,1,1,2
7922868,1,27.5,1,2,3
7922886,1,30,1,2,3
7922901,2,48.99,2,2,4
7922925,1,9.49,1,1,2
7922937,1,24.99,1,1,2
7922997,1,13.49,1,1,2
7923012,1,40,1,2,3
7923016,1,10.49,1,1,2
7923033,1,19.5,1,1,2
7923036,1,24.99,1,1,2
7923046,1,20.49,1,1,2
7923047,1,15.49,1,1,2
7923052,1,17.5,1,1,2
7923106,1,40,1,2,3
7923116,1,55,1,3,4
7923132,1,15,1,1,2
7923167,1,25,1,2,3
7923175,3,160,2,3,5
7923177,1,75,1,3,4
7923192,1,25,1,2,3
7923200,1,7.99,1,1,2
7923254,1,14.24,1,1,2
7923256,1,35,1,2,3
7923280,1,12.49,1,1,2
7923310,1,22.49,1,1,2
7923321,2,295,2,3,5
7923325,1,10.99,1,1,2
7923353,1,21.25,1,1,2
7923354,3,303,2,3,5
7923355,1,85,1,3,4
7923403,1,8.99,1,1,2
7923409,1,15,1,1,2
7923429,1,19.99,1,1,2
7923436,1,17.5,1,1,2
7923451,1,14.49,1,1,2
7923509,1,18.75,1,1,2
7923518,1,27.49,1,2,3
7923521,1,120,1,3,4
7923536,2,185,2,3,5
7923542,2,56.99,2,3,5
7923605,1,50,1,3,4
7923629,1,48.6,1,2,3
7923665,2,79.99,2,3,5
7923671,1,12.99,1,1,2
7923691,1,35,1,2,3
7923696,1,10.99,1,1,2
7923704,1,31.5,1,2,3
7923726,1,12.99,1,1,2
7923764,1,45,1,2,3
7923820,1,15,1,1,2
7923860,1,4.99,1,1,2
7923896,1,42.5,1,2,3
7923904,1,340,1,3,4
7923928,1,28,1,2,3
7923931,1,14.24,1,1,2
7923936,1,7.99,1,1,2
7924000,1,8.99,1,1,2
7924010,1,6.99,1,1,2
7924014,1,34,1,2,3
7924027,1,45,1,2,3
7924036,5,93.48,2,3,5
7924043,1,6.99,1,1,2
7924051,2,62.5,2,3,5
7924069,1,55,1,3,4
7924074,1,65,1,3,4
7924079,1,35,1,2,3
7924104,2,58,2,3,5
7924147,1,45,1,2,3
7924149,1,45,1,2,3
7924164,1,15.49,1,1,2
7924187,1,45,1,2,3
7924189,1,15,1,1,2
7924204,1,27.49,1,2,3
7924263,1,25,1,2,3
7924295,2,191.99,2,3,5
7924308,1,10.49,1,1,2
7924315,1,59,1,3,4
7924354,1,9.99,1,1,2
7924397,1,6.99,1,1,2
7924413,1,29.25,1,2,3
7924426,1,15.74,1,1,2
7924428,1,75,1,3,4
7924444,1,29.75,1,2,3
7924457,1,19.99,1,1,2
7924479,1,38.25,1,2,3
7924505,2,44.49,2,2,4
7924510,1,14.24,1,1,2
7924515,2,130,2,3,5
7924527,1,10.99,1,1,2
7924540,1,42.5,1,2,3
7924552,1,23.99,1,1,2
7924590,1,16.99,1,1,2
7924620,1,24.99,1,1,2
7924632,1,34,1,2,3
7924667,1,59.5,1,3,4
7924687,1,55,1,3,4
7924697,2,31,2,2,4
7924727,1,36,1,2,3
7924729,1,40,1,2,3
7924750,1,27.5,1,2,3
7924766,1,17.5,1,1,2
7924774,1,30,1,2,3
7924784,1,11.99,1,1,2
7924802,1,35,1,2,3
7924803,1,12.99,1,1,2
7924818,1,48.88,1,2,3
7924823,1,15,1,1,2
7924833,1,11.99,1,1,2
7924837,2,23.49,2,1,3
7924838,3,235,2,3,5
7924848,1,48.88,1,2,3
7924856,1,14.49,1,1,2
7924860,1,11.99,1,1,2
7924861,1,10.74,1,1,2
7924862,1,37.5,1,2,3
7924864,1,22,1,1,2
7924866,2,212,2,3,5
7924867,1,19.99,1,1,2
7924870,1,17.5,1,1,2
7924889,1,40,1,2,3
7924890,1,55,1,3,4
7924899,2,37.49,2,2,4
7924902,1,30,1,2,3
7924918,1,15,1,1,2
7924939,1,20,1,1,2
7924949,1,50,1,3,4
7924959,2,48.99,2,2,4
7924972,1,15.99,1,1,2
7924974,1,17.5,1,1,2
7924976,1,11.99,1,1,2
7924993,1,22.49,1,1,2
7924996,2,67.2,2,3,5
7925003,1,30,1,2,3
7925009,1,25,1,2,3
7925020,1,40,1,2,3
7925024,1,24.24,1,1,2
7925055,1,55,1,3,4
7925066,2,32.49,2,2,4
7925077,1,19.99,1,1,2
7925101,2,112.5,2,3,5
7925112,1,15,1,1,2
7925115,1,20,1,1,2
7925135,1,30,1,2,3
7925140,1,30,1,2,3
7925155,1,42.5,1,2,3
7925159,1,19.99,1,1,2
7925166,1,24.99,1,1,2
7925189,1,37.5,1,2,3
7925204,1,22.49,1,1,2
7925205,1,35,1,2,3
7925241,1,24,1,1,2
7925245,2,59.49,2,3,5
7925248,2,208,2,3,5
7925253,1,50,1,3,4
7925263,1,30,1,2,3
7925265,1,25,1,2,3
7925283,1,22.49,1,1,2
7925286,1,20,1,1,2
7925292,1,22.75,1,1,2
7925293,1,14.99,1,1,2
7925308,1,19.99,1,1,2
7925310,1,25,1,2,3
7925321,1,30,1,2,3
7925329,3,123.49,2,3,5
7925334,2,48,2,2,4
7925340,3,82.49,2,3,5
7925343,1,30,1,2,3
7925364,1,40.38,1,2,3
7925372,1,7.99,1,1,2
7925379,1,35,1,2,3
7925383,1,22.5,1,1,2
7925403,1,47.5,1,2,3
7925404,1,25.99,1,2,3
7925411,1,40.5,1,2,3
7925415,1,59.5,1,3,4
7925422,1,35,1,2,3
7925423,1,30,1,2,3
7925426,1,12.99,1,1,2
7925443,1,26.49,1,2,3
7925445,1,25.49,1,2,3
7925455,1,25,1,2,3
7925458,2,24.99,2,2,4
7925479,1,85,1,3,4
7925492,1,49.5,1,2,3
7925501,1,50,1,2,3
7925523,1,29.99,1,2,3
7925541,1,46.75,1,2,3
7925554,1,10.99,1,1,2
7925572,1,59.5,1,3,4
7925581,1,30,1,2,3
7925587,2,57.5,2,3,5
7925588,1,122.5,1,3,4
7925595,2,44.98,2,2,4
7925598,1,15,1,1,2
7925605,1,19.99,1,1,2
7925628,2,91.99,2,3,5
7925659,1,39.99,1,2,3
7925668,1,27.5,1,2,3
7925671,4,170.24,2,3,5
7925705,1,10.99,1,1,2
7925717,1,9.99,1,1,2
7925740,1,128.5,1,3,4
7925748,3,60.98,2,3,5
7925754,1,27.5,1,2,3
7925784,1,19.99,1,1,2
7925803,1,31.5,1,2,3
7925828,1,21,1,1,2
7925849,1,45,1,2,3
7925850,1,9.99,1,1,2
7925898,1,225,1,3,4
7925899,1,19.99,1,1,2
7925957,1,15,1,1,2
7925961,1,25,1,2,3
7926040,1,29.99,1,2,3
7926041,1,6.99,1,1,2
7926069,2,60,2,3,5
7926078,1,46.75,1,2,3
7926105,1,44.63,1,2,3
7926113,1,20,1,1,2
7926141,1,22.49,1,1,2
7926173,1,13.74,1,1,2
7926195,1,30,1,2,3
7926208,1,25,1,2,3
7926214,1,20,1,1,2
7926244,1,35,1,2,3
7926260,1,70,1,3,4
7926299,1,14.24,1,1,2
7926309,1,95,1,3,4
7926342,1,38.25,1,2,3
7926377,1,5.99,1,1,2
7926391,1,24.5,1,1,2
7926414,1,9.99,1,1,2
7926418,1,52.5,1,3,4
7926422,1,19.99,1,1,2
7926425,1,55,1,3,4
7926426,1,20,1,1,2
7926454,1,14.24,1,1,2
7926463,1,15,1,1,2
7926492,2,50,2,2,4
7926531,1,27.49,1,2,3
7926540,1,40,1,2,3
7926541,1,15,1,1,2
7926547,2,120,2,3,5
7926551,1,10.99,1,1,2
7926569,1,16.99,1,1,2
7926588,2,12.98,2,1,3
7926605,1,15,1,1,2
7926610,1,144,1,3,4
7926617,2,115,2,3,5
7926623,1,50,1,2,3
7926629,1,50,1,2,3
7926636,3,78.5,2,3,5
7926646,1,19.99,1,1,2
7926648,1,32,1,2,3
7926661,1,19.99,1,1,2
7926664,1,19.99,1,1,2
7926712,2,42.49,2,2,4
7926716,1,37.75,1,2,3
7926734,1,30,1,2,3
7926745,1,14.49,1,1,2
7926746,1,32.5,1,2,3
7926750,1,14.99,1,1,2
7926753,1,24.99,1,1,2
7926798,1,9.99,1,1,2
7926825,1,13.99,1,1,2
7926832,1,44.5,1,2,3
7926834,1,67.5,1,3,4
7926860,1,16.49,1,1,2
7926898,1,49.5,1,2,3
7926902,1,17.49,1,1,2
7926961,1,45,1,2,3
7926983,1,25,1,2,3
7927005,1,10.49,1,1,2
7927013,1,19.99,1,1,2
7927051,1,69.75,1,3,4
7927063,2,88,2,3,5
7927082,1,60,1,3,4
7927084,1,24.99,1,1,2
7927110,2,67.99,2,3,5
7927111,1,10.49,1,1,2
7927121,1,55,1,3,4
7927124,1,55,1,3,4
7927132,1,24.99,1,1,2
7927162,2,54.98,2,3,5
7927176,1,27,1,2,3
7927186,2,58,2,3,5
7927205,1,11.99,1,1,2
7927216,1,60,1,3,4
7927218,1,12.99,1,1,2
7927240,1,24.99,1,1,2
7927257,1,20.99,1,1,2
7927271,1,19.5,1,1,2
7927274,1,7.99,1,1,2
7927288,1,19.99,1,1,2
7927289,1,26.49,1,2,3
7927312,1,11.99,1,1,2
7927314,1,10.99,1,1,2
7927317,1,22.5,1,1,2
7927337,2,87.5,2,3,5
7927358,1,75,1,3,4
7927365,1,52.5,1,3,4
7927382,1,21,1,1,2
7927387,1,19,1,1,2
7927392,1,38.25,1,2,3
7927397,1,15,1,1,2
7927402,1,80,1,3,4
7927407,1,11.99,1,1,2
7927426,1,30,1,2,3
7927430,1,140,1,3,4
7927441,1,24.49,1,1,2
7927447,2,23.48,2,1,3
7927452,1,28,1,2,3
7927485,1,22.5,1,1,2
7927497,1,22.49,1,1,2
7927526,1,67.5,1,3,4
7927534,1,38.25,1,2,3
7927539,1,15,1,1,2
7927549,1,50,1,2,3
7927585,1,45,1,2,3
7927586,1,10.99,1,1,2
7927587,1,15,1,1,2
7927589,1,50,1,3,4
7927644,1,10.99,1,1,2
7927650,1,29.75,1,2,3
7927678,1,10.99,1,1,2
7927682,1,14.24,1,1,2
7927696,1,25,1,2,3
7927701,1,22.5,1,1,2
7927706,1,36.49,1,2,3
7927708,2,46.99,2,2,4
7927711,3,134.99,2,3,5
7927714,1,20,1,1,2
7927717,1,50,1,2,3
7927718,1,46.75,1,2,3
7927729,1,29.99,1,2,3
7927730,1,55,1,3,4
7927733,1,83.25,1,3,4
7927744,1,26.78,1,2,3
7927752,1,57.5,1,3,4
7927774,2,23.98,2,1,3
7927778,1,8.99,1,1,2
7927787,1,19.99,1,1,2
7927793,1,6.99,1,1,2
7927819,1,19.99,1,1,2
7927846,1,70,1,3,4
7932900,1,10.99,1,1,2
7932911,2,29.99,2,2,4
7932913,1,9.99,1,1,2
7932922,1,15,1,1,2
7937957,2,49.98,2,2,4
7937984,1,42.5,1,2,3
7938001,1,7.99,1,1,2
7938025,1,30,1,2,3
7938052,1,8.99,1,1,2
7938059,1,10.49,1,1,2
7938085,2,23.98,2,1,3
7938096,2,39.74,2,2,4
7938100,1,30,1,2,3
7938111,2,24.98,2,1,3
7938116,2,150,2,3,5
7938124,1,6.99,1,1,2
7938126,2,33.24,2,2,4
7938131,2,27.99,2,2,4
7938163,1,25,1,2,3
7938167,1,40.38,1,2,3
7938187,1,121.5,1,3,4
7938188,1,24.99,1,2,3
7938200,1,19.99,1,1,2
7938209,1,5.49,1,1,2
7938212,1,8.49,1,1,2
7938213,1,65,1,3,4
7938216,1,20,1,1,2
7938231,1,25,1,2,3
7938240,1,30,1,2,3
7938244,2,200,2,3,5
7938265,1,24.99,1,1,2
7938272,1,10.99,1,1,2
7938288,1,14.24,1,1,2
7938298,1,12.99,1,1,2
7938332,3,117.48,2,3,5
7938333,1,22.49,1,1,2
7938368,1,30,1,2,3
7938387,1,5.74,1,1,2
7938401,2,74,2,3,5
7938407,2,80,2,3,5
7938410,1,25,1,2,3
7938411,1,50,1,2,3
7938414,1,24.25,1,1,2
7938415,1,40,1,2,3
7938420,1,29.75,1,2,3
7938430,2,13.98,2,1,3
7938438,1,8.99,1,1,2
7938478,1,30,1,2,3
7938512,1,27.49,1,2,3
7938518,1,53,1,3,4
7938529,1,8.99,1,1,2
7938550,1,35,1,2,3
7938552,1,20,1,1,2
7938574,1,29.99,1,2,3
7938582,2,560,2,3,5
7938584,3,75,2,3,5
7938602,1,16.99,1,1,2
7938617,1,35,1,2,3
7938629,1,75,1,3,4
7938653,1,25,1,2,3
7938656,1,10.99,1,1,2
7938673,1,140,1,3,4
7938678,1,25,1,2,3
7938693,1,36,1,2,3
7938706,1,27.5,1,2,3
7938725,2,40.48,2,2,4
7938728,1,30,1,2,3
7938736,1,10.99,1,1,2
7938747,1,15.49,1,1,2
7938751,1,57.5,1,3,4
7938761,2,40.98,2,2,4
7938794,2,87.5,2,3,5
7938809,6,219.48,2,3,5
7938833,1,24.99,1,1,2
7938853,1,45,1,2,3
7938864,1,11.99,1,1,2
7938865,1,30,1,2,3
7938878,1,27.63,1,2,3
7938921,1,17.5,1,1,2
7938944,1,55,1,3,4
7938954,1,10.99,1,1,2
7938966,1,6.99,1,1,2
7938973,1,30,1,2,3
7939000,1,6.99,1,1,2
7939009,1,30,1,2,3
7939012,1,14.49,1,1,2
7939033,1,100,1,3,4
7939070,3,82.48,2,3,5
7939112,1,6.49,1,1,2
7939135,2,60,2,3,5
7939142,1,35,1,2,3
7939151,1,9.99,1,1,2
7939165,6,450,2,3,5
7939166,2,48.99,2,2,4
7939190,2,51.98,2,3,5
7939254,1,24.99,1,1,2
7939368,1,33,1,2,3
7939392,1,85,1,3,4
7939397,1,19.99,1,1,2
7939402,1,14.49,1,1,2
7939417,1,17.49,1,1,2
7939433,2,67.5,2,3,5
7939442,1,29.99,1,2,3
7939449,1,29.5,1,2,3
7939463,1,75,1,3,4
7939464,1,14.99,1,1,2
7939472,1,49.5,1,2,3
7939497,1,19.99,1,1,2
7939502,2,69,2,3,5
7939507,1,35,1,2,3
7939508,1,60,1,3,4
7939528,1,24.99,1,2,3
7939529,1,30,1,2,3
7939567,1,16,1,1,2
7939569,1,8.99,1,1,2
7939620,1,30,1,2,3
7939637,1,14.49,1,1,2
7939652,1,42.5,1,2,3
7939703,1,31.24,1,2,3
7939718,3,120.49,2,3,5
7939834,1,9.49,1,1,2
7939838,1,65,1,3,4
7939846,1,45,1,2,3
7939856,1,60,1,3,4
7939873,1,19.99,1,1,2
7939874,1,76.5,1,3,4
7939887,1,8.99,1,1,2
7939893,1,10.99,1,1,2
7939929,2,19.98,2,1,3
7939936,1,17.5,1,1,2
7939953,1,21,1,1,2
7939979,1,19.99,1,1,2
7939982,1,8.99,1,1,2
7939987,1,29.25,1,2,3
7939997,1,8.99,1,1,2
7939999,1,29.33,1,2,3
7940002,1,25,1,2,3
7940012,1,15,1,1,2
7940031,1,12.99,1,1,2
7940053,1,10.99,1,1,2
7940120,1,19.99,1,1,2
7940122,1,120,1,3,4
7940131,1,19.99,1,1,2
7940134,1,24,1,1,2
7940160,1,40,1,2,3
7940172,1,7.99,1,1,2
7940188,1,40,1,2,3
7940191,2,60.25,2,3,5
7940207,2,395,2,3,5
7940211,1,9.99,1,1,2
7940224,1,31.5,1,2,3
7940228,1,52.5,1,3,4
7940249,1,25,1,2,3
7940281,2,27.99,2,2,4
7940288,5,287.99,2,3,5
7940320,1,10.49,1,1,2
7940344,1,11.99,1,1,2
7940368,1,24.99,1,2,3
7940375,1,19.99,1,1,2
7940394,2,78.5,2,3,5
7940396,1,12.5,1,1,2
7940415,2,50,2,2,4
7940432,1,47.5,1,2,3
7940439,1,9.99,1,1,2
7940441,1,10.99,1,1,2
7940446,2,70,2,3,5
7940461,1,9.99,1,1,2
7940469,1,35,1,2,3
7940472,1,10.99,1,1,2
7940473,1,27.49,1,2,3
7940481,1,15.74,1,1,2
7940487,1,35,1,2,3
7940491,2,54.75,2,3,5
7940508,1,10.99,1,1,2
7940524,1,15.99,1,1,2
7940527,2,189.99,2,3,5
7940555,2,27.99,2,2,4
7940557,1,30,1,2,3
7940558,1,40,1,2,3
7940578,1,40,1,2,3
7940598,1,32.5,1,2,3
7940599,1,9.99,1,1,2
7940633,2,44.98,2,2,4
7940642,1,47.5,1,2,3
7940646,1,80,1,3,4
7940669,1,60,1,3,4
7940670,2,105.5,2,3,5
7940677,1,22.49,1,1,2
7940681,1,6.99,1,1,2
7940707,3,47.98,2,2,4
7940716,1,80,1,3,4
7940725,1,35.7,1,2,3
7940746,1,30,1,2,3
7940754,1,50,1,3,4
7940762,1,10.99,1,1,2
7940767,1,54,1,3,4
7940779,1,70,1,3,4
7940808,2,51.48,2,3,5
7940816,2,69.09,2,3,5
7940819,2,63.5,2,3,5
7940835,2,45,2,2,4
7940852,1,35,1,2,3
7940857,1,12.99,1,1,2
7940890,1,9.99,1,1,2
7940898,1,45,1,2,3
7940907,1,31,1,2,3
7940952,2,111,2,3,5
7940956,1,42.5,1,2,3
7940960,2,47,2,2,4
7941013,2,68,2,3,5
7941037,1,19,1,1,2
7941038,2,39.98,2,2,4
7941050,2,76.5,2,3,5
7941056,1,14.99,1,1,2
7941059,1,50,1,3,4
7941064,1,17.74,1,1,2
7941079,2,20.98,2,1,3
7941082,1,85,1,3,4
7941102,1,24,1,1,2
7941117,1,50,1,2,3
7941159,1,85,1,3,4
7941188,1,39.25,1,2,3
7941224,1,59.5,1,3,4
7941245,1,25,1,2,3
7941246,2,180,2,3,5
7941263,1,45,1,2,3
7941269,1,29.75,1,2,3
7941270,1,19.99,1,1,2
7941277,1,30,1,2,3
7941290,2,119.99,2,3,5
7941303,1,55,1,3,4
7941305,1,19.99,1,1,2
7941319,1,12.99,1,1,2
7941323,1,220,1,3,4
7941329,1,11.99,1,1,2
7941347,1,110.5,1,3,4
7941352,2,34.98,2,2,4
7941355,1,15,1,1,2
7941363,2,40,2,2,4
7941382,1,55,1,3,4
7941386,1,29.99,1,2,3
7941421,1,50,1,3,4
7941423,1,21.49,1,1,2
7941438,1,82,1,3,4
7941450,1,25.49,1,2,3
7941458,1,12.99,1,1,2
7941462,1,55,1,3,4
7941497,1,58.5,1,3,4
7941501,1,22.49,1,1,2
7941521,1,24.99,1,1,2
7941551,1,55,1,3,4
7941558,1,19,1,1,2
7941560,1,24.99,1,1,2
7941599,1,45,1,2,3
7941680,1,21.49,1,1,2
7941718,1,181,1,3,4
